	index	user	waktu	Sentimen	lokasi	komentar	clean	tokenize	slankword	stopword	stemming
429	431	Imam safi 1602	4 tahun lalu	Positif	air terjun teroan	Berada di jalur utara pulau madura. Air terjun ini terbentuk dari saluran irigasi sawah warga, jadi tidak di sarankan untuk bermain air di bawah air terjun.Waktu paling baik untuk ke air terjun ini adalah menjelang matahari terbenam karena ?	Berada di jalur utara pulau madura Air terjun ini terbentuk dari saluran irigasi sawah warga jadi tidak di sarankan untuk bermain air di bawah air terjunWaktu paling baik untuk ke air terjun ini adalah menjelang matahari terbenam karena	['berada', 'di', 'jalur', 'utara', 'pulau', 'madura', 'air', 'terjun', 'ini', 'terbentuk', 'dari', 'saluran', 'irigasi', 'sawah', 'warga', 'jadi', 'tidak', 'di', 'sarankan', 'untuk', 'bermain', 'air', 'di', 'bawah', 'air', 'terjunwaktu', 'paling', 'baik', 'untuk', 'ke', 'air', 'terjun', 'ini', 'adalah', 'menjelang', 'matahari', 'terbenam', 'karena']	['berada', 'di', 'jalur', 'utara', 'pulau', 'madura', 'air', 'terjun', 'ini', 'terbentuk', 'dari', 'saluran', 'irigasi', 'sawah', 'warga', 'jadi', 'tidak', 'di', 'sarankan', 'untuk', 'bermain', 'air', 'di', 'bawah', 'air', 'terjunwaktu', 'paling', 'baik', 'untuk', 'ke', 'air', 'terjun', 'ini', 'adalah', 'menjelang', 'matahari', 'terbenam', 'karena']	['jalur', 'utara', 'pulau', 'madura', 'air', 'terjun', 'terbentuk', 'saluran', 'irigasi', 'sawah', 'warga', 'sarankan', 'bermain', 'air', 'air', 'terjunwaktu', 'air', 'terjun', 'menjelang', 'matahari', 'terbenam']	['jalur', 'utara', 'pulau', 'madura', 'air', 'terjun', 'bentuk', 'salur', 'irigasi', 'sawah', 'warga', 'saran', 'main', 'air', 'air', 'terjunwaktu', 'air', 'terjun', 'jelang', 'matahari', 'benam']
430	432	Siti Maulidiyatul	4 tahun lalu	Positif	air terjun teroan	Satu satu air terjun yang ada di sampang madura bagian udara, air terjun ini langsung bermuara ke laut sebut saja laut jawa. Tinggi air terjun ini mungkin sekitar 5-7 meter diatas permukaan air laut. Airny terlihat biru kehijauan tetapi ?	Satu satu air terjun yang ada di sampang madura bagian udara air terjun ini langsung bermuara ke laut sebut saja laut jawa Tinggi air terjun ini mungkin sekitar  meter diatas permukaan air laut Airny terlihat biru kehijauan tetapi	['satu', 'satu', 'air', 'terjun', 'yang', 'ada', 'di', 'sampang', 'madura', 'bagian', 'udara', 'air', 'terjun', 'ini', 'langsung', 'bermuara', 'ke', 'laut', 'sebut', 'saja', 'laut', 'jawa', 'tinggi', 'air', 'terjun', 'ini', 'mungkin', 'sekitar', 'meter', 'diatas', 'permukaan', 'air', 'laut', 'airny', 'terlihat', 'biru', 'kehijauan', 'tetapi']	['satu', 'satu', 'air', 'terjun', 'yang', 'ada', 'di', 'sampang', 'madura', 'bagian', 'udara', 'air', 'terjun', 'ini', 'langsung', 'bermuara', 'ke', 'laut', 'sebut', 'saja', 'laut', 'jawa', 'tinggi', 'air', 'terjun', 'ini', 'mungkin', 'sekitar', 'meter', 'diatas', 'permukaan', 'air', 'laut', 'airny', 'terlihat', 'biru', 'kehijauan', 'tetapi']	['air', 'terjun', 'sampang', 'madura', 'udara', 'air', 'terjun', 'langsung', 'bermuara', 'laut', 'laut', 'jawa', 'air', 'terjun', 'meter', 'diatas', 'permukaan', 'air', 'laut', 'airny', 'biru', 'kehijauan']	['air', 'terjun', 'sampang', 'madura', 'udara', 'air', 'terjun', 'langsung', 'muara', 'laut', 'laut', 'jawa', 'air', 'terjun', 'meter', 'atas', 'muka', 'air', 'laut', 'airny', 'biru', 'hijau']
431	433	anang susilowanto	4 tahun lalu	Positif	air terjun teroan	Tempat yg cocok untuk bercengkrama dan kuliner bersama keluarga	Tempat yg cocok untuk bercengkrama dan kuliner bersama keluarga	['tempat', 'yg', 'cocok', 'untuk', 'bercengkrama', 'dan', 'kuliner', 'bersama', 'keluarga']	['tempat', 'yang', 'cocok', 'untuk', 'bercengkrama', 'dan', 'kuliner', 'bersama', 'keluarga']	['cocok', 'bercengkrama', 'kuliner', 'keluarga']	['cocok', 'bercengkrama', 'kuliner', 'keluarga']
432	434	Thetutorials 95	4 tahun lalu	Positif	air terjun teroan	Wisata air terjun yg jatohnya lngsung ke pantai.. Jdi kita bisa dpet 2 wisata sekaligus. Waterfall dan pantai.. Parkir mobil 10 rbu.. Tanpa karcis masuk.. Inget tanpa krcis masuk..	Wisata air terjun yg jatohnya lngsung ke pantai Jdi kita bisa dpet  wisata sekaligus Waterfall dan pantai Parkir mobil  rbu Tanpa karcis masuk Inget tanpa krcis masuk	['wisata', 'air', 'terjun', 'yg', 'jatohnya', 'lngsung', 'ke', 'pantai', 'jdi', 'kita', 'bisa', 'dpet', 'wisata', 'sekaligus', 'waterfall', 'dan', 'pantai', 'parkir', 'mobil', 'rbu', 'tanpa', 'karcis', 'masuk', 'inget', 'tanpa', 'krcis', 'masuk']	['wisata', 'air', 'terjun', 'yang', 'jatohnya', 'langsung', 'ke', 'pantai', 'jadi', 'kita', 'bisa', 'dpet', 'wisata', 'sekaligus', 'waterfall', 'dan', 'pantai', 'parkir', 'mobil', 'rbu', 'tanpa', 'karcis', 'masuk', 'ingat', 'tanpa', 'krcis', 'masuk']	['wisata', 'air', 'terjun', 'jatohnya', 'langsung', 'pantai', 'dpet', 'wisata', 'waterfall', 'pantai', 'parkir', 'mobil', 'rbu', 'karcis', 'masuk', 'krcis', 'masuk']	['wisata', 'air', 'terjun', 'jatohnya', 'langsung', 'pantai', 'dpet', 'wisata', 'waterfall', 'pantai', 'parkir', 'mobil', 'rbu', 'karcis', 'masuk', 'krcis', 'masuk']
433	435	Adinda	4 tahun lalu	Positif	air terjun teroan	baguuss bangett asliiik ky poto kalender kalo pake background air terjun inii, air terjun di samping lautt, masuknya gratis ada tempat makan, ada bbrp spot foto	baguuss bangett asliiik ky poto kalender kalo pake background air terjun inii air terjun di samping lautt masuknya gratis ada tempat makan ada bbrp spot foto	['baguuss', 'bangett', 'asliiik', 'ky', 'poto', 'kalender', 'kalo', 'pake', 'background', 'air', 'terjun', 'inii', 'air', 'terjun', 'di', 'samping', 'lautt', 'masuknya', 'gratis', 'ada', 'tempat', 'makan', 'ada', 'bbrp', 'spot', 'foto']	['baguuss', 'banget', 'asliiik', 'kaya', 'poto', 'kalender', 'kalo', 'pakai', 'background', 'air', 'terjun', 'ini', 'air', 'terjun', 'di', 'samping', 'lautt', 'masuknya', 'gratis', 'ada', 'tempat', 'makan', 'ada', 'beberapa', 'spot', 'foto']	['baguuss', 'banget', 'asliiik', 'kaya', 'poto', 'kalender', 'pakai', 'background', 'air', 'terjun', 'air', 'terjun', 'samping', 'lautt', 'masuknya', 'gratis', 'makan', 'spot', 'foto']	['baguuss', 'banget', 'asliiik', 'kaya', 'poto', 'kalender', 'pakai', 'background', 'air', 'terjun', 'air', 'terjun', 'samping', 'lautt', 'masuk', 'gratis', 'makan', 'spot', 'foto']
434	436	A. I. R MUMTAZ	4 tahun lalu	Negatif	air terjun teroan	Perlu pengelolaan yg lebih baik dari segi fasilitas penunjang lainnya agar pengunjung lebih tertarik karena setelah berkunjung satu kali kalau kondisinya itu itu aja pasti males untuk datang lagi	Perlu pengelolaan yg lebih baik dari segi fasilitas penunjang lainnya agar pengunjung lebih tertarik karena setelah berkunjung satu kali kalau kondisinya itu itu aja pasti males untuk datang lagi	['perlu', 'pengelolaan', 'yg', 'lebih', 'baik', 'dari', 'segi', 'fasilitas', 'penunjang', 'lainnya', 'agar', 'pengunjung', 'lebih', 'tertarik', 'karena', 'setelah', 'berkunjung', 'satu', 'kali', 'kalau', 'kondisinya', 'itu', 'itu', 'aja', 'pasti', 'males', 'untuk', 'datang', 'lagi']	['perlu', 'pengelolaan', 'yang', 'lebih', 'baik', 'dari', 'segi', 'fasilitas', 'penunjang', 'lainnya', 'agar', 'pengunjung', 'lebih', 'tertarik', 'karena', 'setelah', 'berkunjung', 'satu', 'kali', 'kalau', 'kondisinya', 'itu', 'itu', 'saja', 'pasti', 'malas', 'untuk', 'datang', 'lagi']	['pengelolaan', 'segi', 'fasilitas', 'penunjang', 'pengunjung', 'tertarik', 'berkunjung', 'kali', 'kondisinya', 'malas']	['kelola', 'segi', 'fasilitas', 'tunjang', 'unjung', 'tarik', 'kunjung', 'kali', 'kondisi', 'malas']
435	437	abdus salam	4 tahun lalu	Positif	air terjun teroan	Tempatnya asyik, alami, akses masuk mudah karena hanya dipinggir jalan...tapi tlg hati-hati untuk yg membawa lansia krn naik turun tangga...kulinernya juga mantab...	Tempatnya asyik alami akses masuk mudah karena hanya dipinggir jalantapi tlg hatihati untuk yg membawa lansia krn naik turun tanggakulinernya juga mantab	['tempatnya', 'asyik', 'alami', 'akses', 'masuk', 'mudah', 'karena', 'hanya', 'dipinggir', 'jalantapi', 'tlg', 'hatihati', 'untuk', 'yg', 'membawa', 'lansia', 'krn', 'naik', 'turun', 'tanggakulinernya', 'juga', 'mantab']	['tempatnya', 'asyik', 'alami', 'akses', 'masuk', 'mudah', 'karena', 'hanya', 'dipinggir', 'jalantapi', 'tolong', 'hatihati', 'untuk', 'yang', 'membawa', 'lansia', 'karena', 'naik', 'turun', 'tanggakulinernya', 'juga', 'mantab']	['tempatnya', 'asyik', 'alami', 'akses', 'masuk', 'mudah', 'dipinggir', 'jalantapi', 'tolong', 'hatihati', 'membawa', 'lansia', 'turun', 'tanggakulinernya', 'mantab']	['tempat', 'asyik', 'alami', 'akses', 'masuk', 'mudah', 'pinggir', 'jalantapi', 'tolong', 'hatihati', 'bawa', 'lansia', 'turun', 'tanggakulinernya', 'mantab']
436	438	Bella Rizqa Idha Ayu	4 tahun lalu	Negatif	air terjun teroan	Air terjun toroan merupakan wisata yang wajib dikunjungi untuk para wisatawan, dikarenakan lokasinya yang tidak membahayakan seperti air terjun pada umumnya. Sayangnya air terjun toroan saat ini belum banyak di kenal masyarakat, padahal air terjun toroan sangat menarik. ?? ?	Air terjun toroan merupakan wisata yang wajib dikunjungi untuk para wisatawan dikarenakan lokasinya yang tidak membahayakan seperti air terjun pada umumnya Sayangnya air terjun toroan saat ini belum banyak di kenal masyarakat padahal air terjun toroan sangat menarik	['air', 'terjun', 'toroan', 'merupakan', 'wisata', 'yang', 'wajib', 'dikunjungi', 'untuk', 'para', 'wisatawan', 'dikarenakan', 'lokasinya', 'yang', 'tidak', 'membahayakan', 'seperti', 'air', 'terjun', 'pada', 'umumnya', 'sayangnya', 'air', 'terjun', 'toroan', 'saat', 'ini', 'belum', 'banyak', 'di', 'kenal', 'masyarakat', 'padahal', 'air', 'terjun', 'toroan', 'sangat', 'menarik']	['air', 'terjun', 'toroan', 'merupakan', 'wisata', 'yang', 'wajib', 'dikunjungi', 'untuk', 'para', 'wisatawan', 'dikarenakan', 'lokasinya', 'yang', 'tidak', 'membahayakan', 'seperti', 'air', 'terjun', 'pada', 'umumnya', 'sayangnya', 'air', 'terjun', 'toroan', 'saat', 'ini', 'belum', 'banyak', 'di', 'kenal', 'masyarakat', 'padahal', 'air', 'terjun', 'toroan', 'sangat', 'menarik']	['air', 'terjun', 'toroan', 'wisata', 'wajib', 'dikunjungi', 'wisatawan', 'lokasinya', 'membahayakan', 'air', 'terjun', 'sayangnya', 'air', 'terjun', 'toroan', 'kenal', 'masyarakat', 'air', 'terjun', 'toroan', 'menarik']	['air', 'terjun', 'toro', 'wisata', 'wajib', 'kunjung', 'wisatawan', 'lokasi', 'bahaya', 'air', 'terjun', 'sayang', 'air', 'terjun', 'toro', 'kenal', 'masyarakat', 'air', 'terjun', 'toro', 'tarik']
437	439	Mohammad Zafradi Wagiono	4 tahun lalu	Positif	air terjun teroan	Banyak spot foto, tiket masuk hny bayar parkir saja mobil 10rb n motor 5rb ad musholla kecil dan toilet	Banyak spot foto tiket masuk hny bayar parkir saja mobil rb n motor rb ad musholla kecil dan toilet	['banyak', 'spot', 'foto', 'tiket', 'masuk', 'hny', 'bayar', 'parkir', 'saja', 'mobil', 'rb', 'n', 'motor', 'rb', 'ad', 'musholla', 'kecil', 'dan', 'toilet']	['banyak', 'spot', 'foto', 'tiket', 'masuk', 'hanya', 'bayar', 'parkir', 'saja', 'mobil', 'ribu', 'n', 'motor', 'ribu', 'ada', 'musholla', 'kecil', 'dan', 'toilet']	['spot', 'foto', 'tiket', 'masuk', 'bayar', 'parkir', 'mobil', 'ribu', 'motor', 'ribu', 'musholla', 'toilet']	['spot', 'foto', 'tiket', 'masuk', 'bayar', 'parkir', 'mobil', 'ribu', 'motor', 'ribu', 'musholla', 'toilet']
438	440	Ali Muqoddas	4 tahun lalu	Negatif	air terjun teroan	air terjun tempat bermain disaat kecil dulu dulu pasirnya masih utuh sekarang di keruk tiap hari yang tersisa hanya batu karang	air terjun tempat bermain disaat kecil dulu dulu pasirnya masih utuh sekarang di keruk tiap hari yang tersisa hanya batu karang	['air', 'terjun', 'tempat', 'bermain', 'disaat', 'kecil', 'dulu', 'dulu', 'pasirnya', 'masih', 'utuh', 'sekarang', 'di', 'keruk', 'tiap', 'hari', 'yang', 'tersisa', 'hanya', 'batu', 'karang']	['air', 'terjun', 'tempat', 'bermain', 'disaat', 'kecil', 'dulu', 'dulu', 'pasirnya', 'masih', 'utuh', 'sekarang', 'di', 'keruk', 'tiap', 'hari', 'yang', 'tersisa', 'hanya', 'batu', 'karang']	['air', 'terjun', 'bermain', 'disaat', 'pasirnya', 'utuh', 'keruk', 'tersisa', 'batu', 'karang']	['air', 'terjun', 'main', 'saat', 'pasir', 'utuh', 'keruk', 'sisa', 'batu', 'karang']
439	441	sunarto narto	4 tahun lalu	Positif	air terjun teroan	Tempatnya asyik ditepilaut	Tempatnya asyik ditepilaut	['tempatnya', 'asyik', 'ditepilaut']	['tempatnya', 'asyik', 'ditepilaut']	['tempatnya', 'asyik', 'ditepilaut']	['tempat', 'asyik', 'ditepilaut']
440	442	Pipit Chiko97	4 tahun lalu	Positif	air terjun teroan	Walopun prjlnn yg sgt jauh gak masalah tmpat ini perlu dikunjungi.. Sangat mempesona..air terjun Toroan ini langsung menuju ke laut... Pokoknya karunia Allah sangat luat biasa sempurna..	Walopun prjlnn yg sgt jauh gak masalah tmpat ini perlu dikunjungi Sangat mempesonaair terjun Toroan ini langsung menuju ke laut Pokoknya karunia Allah sangat luat biasa sempurna	['walopun', 'prjlnn', 'yg', 'sgt', 'jauh', 'gak', 'masalah', 'tmpat', 'ini', 'perlu', 'dikunjungi', 'sangat', 'mempesonaair', 'terjun', 'toroan', 'ini', 'langsung', 'menuju', 'ke', 'laut', 'pokoknya', 'karunia', 'allah', 'sangat', 'luat', 'biasa', 'sempurna']	['walopun', 'prjlnn', 'yang', 'sangat', 'jauh', 'enggak', 'masalah', 'tmpat', 'ini', 'perlu', 'dikunjungi', 'sangat', 'mempesonaair', 'terjun', 'toroan', 'ini', 'langsung', 'menuju', 'ke', 'laut', 'pokoknya', 'karunia', 'allah', 'sangat', 'luat', 'biasa', 'sempurna']	['walopun', 'prjlnn', 'tmpat', 'dikunjungi', 'mempesonaair', 'terjun', 'toroan', 'langsung', 'laut', 'pokoknya', 'karunia', 'allah', 'luat', 'sempurna']	['walopun', 'prjlnn', 'tmpat', 'kunjung', 'mempesonaair', 'terjun', 'toro', 'langsung', 'laut', 'pokok', 'karunia', 'allah', 'luat', 'sempurna']
441	443	pintu ajaib	4 tahun lalu	Positif	air terjun teroan	Lokasinya berada di tepi laut. Merupakan air sungai yang turun langsung ke laut. Saat terbaik melihat air terjun ini adalah sore hari.	Lokasinya berada di tepi laut Merupakan air sungai yang turun langsung ke laut Saat terbaik melihat air terjun ini adalah sore hari	['lokasinya', 'berada', 'di', 'tepi', 'laut', 'merupakan', 'air', 'sungai', 'yang', 'turun', 'langsung', 'ke', 'laut', 'saat', 'terbaik', 'melihat', 'air', 'terjun', 'ini', 'adalah', 'sore', 'hari']	['lokasinya', 'berada', 'di', 'tepi', 'laut', 'merupakan', 'air', 'sungai', 'yang', 'turun', 'langsung', 'ke', 'laut', 'saat', 'terbaik', 'melihat', 'air', 'terjun', 'ini', 'adalah', 'sore', 'hari']	['lokasinya', 'tepi', 'laut', 'air', 'sungai', 'turun', 'langsung', 'laut', 'terbaik', 'air', 'terjun', 'sore']	['lokasi', 'tepi', 'laut', 'air', 'sungai', 'turun', 'langsung', 'laut', 'baik', 'air', 'terjun', 'sore']
442	444	wardah lovers	4 tahun lalu	Positif	air terjun teroan	"Sangat cocok untuk refreshing,
Menghilangkan fikiran tidak tenang akibat dari sibuk bekerja..
Inilah solusi yg pas untuk anda.. ?"	Sangat cocok untuk refreshingMenghilangkan fikiran tidak tenang akibat dari sibuk bekerjaInilah solusi yg pas untuk anda	['sangat', 'cocok', 'untuk', 'refreshingmenghilangkan', 'fikiran', 'tidak', 'tenang', 'akibat', 'dari', 'sibuk', 'bekerjainilah', 'solusi', 'yg', 'pas', 'untuk', 'anda']	['sangat', 'cocok', 'untuk', 'refreshingmenghilangkan', 'pikiran', 'tidak', 'tenang', 'akibat', 'dari', 'sibuk', 'bekerjainilah', 'solusi', 'yang', 'pas', 'untuk', 'anda']	['cocok', 'refreshingmenghilangkan', 'pikiran', 'tenang', 'akibat', 'sibuk', 'bekerjainilah', 'solusi', 'pas']	['cocok', 'refreshingmenghilangkan', 'pikir', 'tenang', 'akibat', 'sibuk', 'bekerjainilah', 'solusi', 'pas']
443	445	Luluk Latifah	4 tahun lalu	Negatif	air terjun teroan	Lumayan,tpi tidak bisa di buat untuk berenang	Lumayantpi tidak bisa di buat untuk berenang	['lumayantpi', 'tidak', 'bisa', 'di', 'buat', 'untuk', 'berenang']	['lumayantpi', 'tidak', 'bisa', 'di', 'buat', 'untuk', 'berenang']	['lumayantpi', 'berenang']	['lumayantpi', 'renang']
444	446	Imtiyaz Nurul Q	4 tahun lalu	Negatif	air terjun teroan	It's okay. Banyak spot2 foto diatas, di bagian bawah air terjun spot foto terbatas.	Its okay Banyak spot foto diatas di bagian bawah air terjun spot foto terbatas	['its', 'okay', 'banyak', 'spot', 'foto', 'diatas', 'di', 'bagian', 'bawah', 'air', 'terjun', 'spot', 'foto', 'terbatas']	['its', 'okay', 'banyak', 'spot', 'foto', 'diatas', 'di', 'bagian', 'bawah', 'air', 'terjun', 'spot', 'foto', 'terbatas']	['its', 'okay', 'spot', 'foto', 'diatas', 'air', 'terjun', 'spot', 'foto', 'terbatas']	['its', 'okay', 'spot', 'foto', 'atas', 'air', 'terjun', 'spot', 'foto', 'batas']
445	447	Maulida N H	4 tahun lalu	Positif	air terjun teroan	"Inget ya, air terjunnya itu yang langsung jatuh ke pantai
Bukan yang buatan wkwk ?"	Inget ya air terjunnya itu yang langsung jatuh ke pantaiBukan yang buatan wkwk	['inget', 'ya', 'air', 'terjunnya', 'itu', 'yang', 'langsung', 'jatuh', 'ke', 'pantaibukan', 'yang', 'buatan', 'wkwk']	['ingat', 'ya', 'air', 'terjunnya', 'itu', 'yang', 'langsung', 'jatuh', 'ke', 'pantaibukan', 'yang', 'buatan', 'wkwk']	['air', 'terjunnya', 'langsung', 'jatuh', 'pantaibukan', 'buatan', 'wkwk']	['air', 'terjun', 'langsung', 'jatuh', 'pantaibukan', 'buat', 'wkwk']
446	448	Heyri Subastian	4 tahun lalu	Negatif	air terjun teroan	Tempatnya cuma buat foto dan santai max paling 20org buat spot, sayangnya ga bisa buat berenang	Tempatnya cuma buat foto dan santai max paling org buat spot sayangnya ga bisa buat berenang	['tempatnya', 'cuma', 'buat', 'foto', 'dan', 'santai', 'max', 'paling', 'org', 'buat', 'spot', 'sayangnya', 'ga', 'bisa', 'buat', 'berenang']	['tempatnya', 'cuma', 'buat', 'foto', 'dan', 'santai', 'max', 'paling', 'orang', 'buat', 'spot', 'sayangnya', 'enggak', 'bisa', 'buat', 'berenang']	['tempatnya', 'foto', 'santai', 'max', 'orang', 'spot', 'sayangnya', 'berenang']	['tempat', 'foto', 'santai', 'max', 'orang', 'spot', 'sayang', 'renang']
447	449	Hedin Hendratarto	4 tahun lalu	Negatif	air terjun teroan	Parkir kurang, menuju lokasi air terjun jalannya sangat sempit sehingga berjubel....	Parkir kurang menuju lokasi air terjun jalannya sangat sempit sehingga berjubel	['parkir', 'kurang', 'menuju', 'lokasi', 'air', 'terjun', 'jalannya', 'sangat', 'sempit', 'sehingga', 'berjubel']	['parkir', 'kurang', 'menuju', 'lokasi', 'air', 'terjun', 'jalannya', 'sangat', 'sempit', 'sehingga', 'berjubel']	['parkir', 'lokasi', 'air', 'terjun', 'jalannya', 'sempit', 'berjubel']	['parkir', 'lokasi', 'air', 'terjun', 'jalan', 'sempit', 'jubel']
448	450	Damairi Usman	4 tahun lalu	Positif	air terjun teroan	Mungkin ini air terjun satu2nya di madura. Asik juga sih pemandangannya karna air terjunnya di tepi pantai... ???????? ?	Mungkin ini air terjun satunya di madura Asik juga sih pemandangannya karna air terjunnya di tepi pantai	['mungkin', 'ini', 'air', 'terjun', 'satunya', 'di', 'madura', 'asik', 'juga', 'sih', 'pemandangannya', 'karna', 'air', 'terjunnya', 'di', 'tepi', 'pantai']	['mungkin', 'ini', 'air', 'terjun', 'satunya', 'di', 'madura', 'asik', 'juga', 'sih', 'pemandangannya', 'karena', 'air', 'terjunnya', 'di', 'tepi', 'pantai']	['air', 'terjun', 'satunya', 'madura', 'asik', 'pemandangannya', 'air', 'terjunnya', 'tepi', 'pantai']	['air', 'terjun', 'satu', 'madura', 'asik', 'pandang', 'air', 'terjun', 'tepi', 'pantai']
449	451	Capten Fatah	4 tahun lalu	Negatif	air terjun teroan	Asik untuk berlibur,tapi kurang satu gabisa renang di bawah air nya..	Asik untuk berliburtapi kurang satu gabisa renang di bawah air nya	['asik', 'untuk', 'berliburtapi', 'kurang', 'satu', 'gabisa', 'renang', 'di', 'bawah', 'air', 'nya']	['asik', 'untuk', 'berliburtapi', 'kurang', 'satu', 'enggak bisa', 'renang', 'di', 'bawah', 'air', 'nya']	['asik', 'berliburtapi', 'enggak bisa', 'renang', 'air']	['asik', 'berliburtapi', 'enggak bisa', 'renang', 'air']
450	452	Juhriyanto	4 tahun lalu	Positif	air terjun teroan	Sangat cocok untuk Refresing	Sangat cocok untuk Refresing	['sangat', 'cocok', 'untuk', 'refresing']	['sangat', 'cocok', 'untuk', 'refresing']	['cocok', 'refresing']	['cocok', 'refresing']
451	453	Ach.farhan Ramadhan	4 tahun lalu	Negatif	air terjun teroan	Lokasi wisata yg masih perawan,perlu sentuhan seniman agar kedepan lebih baik	Lokasi wisata yg masih perawanperlu sentuhan seniman agar kedepan lebih baik	['lokasi', 'wisata', 'yg', 'masih', 'perawanperlu', 'sentuhan', 'seniman', 'agar', 'kedepan', 'lebih', 'baik']	['lokasi', 'wisata', 'yang', 'masih', 'perawanperlu', 'sentuhan', 'seniman', 'agar', 'kedepan', 'lebih', 'baik']	['lokasi', 'wisata', 'perawanperlu', 'sentuhan', 'seniman', 'kedepan']	['lokasi', 'wisata', 'perawanperlu', 'sentuh', 'seniman', 'depan']
452	454	abdul kholik	4 tahun lalu	Negatif	air terjun teroan	"Ada bbrapa spot yg kurang terawat,
Toilet lebih2.."	Ada bbrapa spot yg kurang terawatToilet lebih	['ada', 'bbrapa', 'spot', 'yg', 'kurang', 'terawattoilet', 'lebih']	['ada', 'bbrapa', 'spot', 'yang', 'kurang', 'terawattoilet', 'lebih']	['bbrapa', 'spot', 'terawattoilet']	['bbrapa', 'spot', 'terawattoilet']
453	455	Mey 21	4 tahun lalu	Positif	air terjun teroan	Untuk yg ska wisata air terjun+ pantai bisa di coba ke sne	Untuk yg ska wisata air terjun pantai bisa di coba ke sne	['untuk', 'yg', 'ska', 'wisata', 'air', 'terjun', 'pantai', 'bisa', 'di', 'coba', 'ke', 'sne']	['untuk', 'yang', 'suka', 'wisata', 'air', 'terjun', 'pantai', 'bisa', 'di', 'coba', 'ke', 'sne']	['suka', 'wisata', 'air', 'terjun', 'pantai', 'coba', 'sne']	['suka', 'wisata', 'air', 'terjun', 'pantai', 'coba', 'sne']
