	index	user	waktu	Sentimen	lokasi	komentar	clean	tokenize	slankword	stopword	stemming
778	783	Didik Pictures	5 tahun lalu	Negatif	pantai sembilan	Saat Hari Libur Karcis Naik.	Saat Hari Libur Karcis Naik	['saat', 'hari', 'libur', 'karcis', 'naik']	['saat', 'hari', 'libur', 'karcis', 'naik']	['libur', 'karcis']	['libur', 'karcis']
779	784	Reni Septiana	4 tahun lalu	Positif	pantai sembilan	Bening luar biasa, sedap dipandang mata	Bening luar biasa sedap dipandang mata	['bening', 'luar', 'biasa', 'sedap', 'dipandang', 'mata']	['bening', 'luar', 'biasa', 'sedap', 'dipandang', 'mata']	['bening', 'sedap', 'dipandang', 'mata']	['bening', 'sedap', 'pandang', 'mata']
780	785	Ronin 10	5 tahun lalu	Positif	pantai sembilan	Bagus	Bagus	['bagus']	['bagus']	['bagus']	['bagus']
781	786	Ali Dhofir	setahun lalu	Positif	pantai sembilan	Bagus sekali?? …	Bagus sekali	['bagus', 'sekali']	['bagus', 'sekali']	['bagus']	['bagus']
782	787	Muhammad Wildan Ashari	5 tahun lalu	Positif	pantai sembilan	Holiday yang tenang...tempat bersahabat	Holiday yang tenangtempat bersahabat	['holiday', 'yang', 'tenangtempat', 'bersahabat']	['holiday', 'yang', 'tenangtempat', 'bersahabat']	['holiday', 'tenangtempat', 'bersahabat']	['holiday', 'tenangtempat', 'sahabat']
783	788	Taufikur Rahman	4 tahun lalu	Positif	pantai sembilan	Wisata pantai 9 pasir putih	Wisata pantai  pasir putih	['wisata', 'pantai', 'pasir', 'putih']	['wisata', 'pantai', 'pasir', 'putih']	['wisata', 'pantai', 'pasir', 'putih']	['wisata', 'pantai', 'pasir', 'putih']
784	789	Rynita Devi	5 tahun lalu	Positif	pantai sembilan	Tempat nyaman, bersih dan sejuk	Tempat nyaman bersih dan sejuk	['tempat', 'nyaman', 'bersih', 'dan', 'sejuk']	['tempat', 'nyaman', 'bersih', 'dan', 'sejuk']	['nyaman', 'bersih', 'sejuk']	['nyaman', 'bersih', 'sejuk']
785	790	Dina Me	4 tahun lalu	Positif	pantai sembilan	Bagus sekali keren	Bagus sekali keren	['bagus', 'sekali', 'keren']	['bagus', 'sekali', 'keren']	['bagus', 'keren']	['bagus', 'keren']
786	791	novia noi	5 tahun lalu	Positif	pantai sembilan	Bagus spot fotonya	Bagus spot fotonya	['bagus', 'spot', 'fotonya']	['bagus', 'spot', 'fotonya']	['bagus', 'spot', 'fotonya']	['bagus', 'spot', 'foto']
787	792	Yheni Fitriawati	5 tahun lalu	Positif	pantai sembilan	Secuil surga di bumi	Secuil surga di bumi	['secuil', 'surga', 'di', 'bumi']	['secuil', 'surga', 'di', 'bumi']	['secuil', 'surga', 'bumi']	['cuil', 'surga', 'bumi']
788	793	estin widayanti	3 tahun lalu	Positif	pantai sembilan	Asik banget pantainya....	Asik banget pantainya	['asik', 'banget', 'pantainya']	['asik', 'banget', 'pantainya']	['asik', 'banget', 'pantainya']	['asik', 'banget', 'pantai']
789	794	ME Prasetyo	3 tahun lalu	Positif	pantai sembilan	Bersih dan nyaman pantainya	Bersih dan nyaman pantainya	['bersih', 'dan', 'nyaman', 'pantainya']	['bersih', 'dan', 'nyaman', 'pantainya']	['bersih', 'nyaman', 'pantainya']	['bersih', 'nyaman', 'pantai']
790	795	Tri Murti miurty	setahun lalu	Positif	pantai sembilan	Pantai bersih dan indah	Pantai bersih dan indah	['pantai', 'bersih', 'dan', 'indah']	['pantai', 'bersih', 'dan', 'indah']	['pantai', 'bersih', 'indah']	['pantai', 'bersih', 'indah']
791	796	Ach. Rozaini	4 tahun lalu	Positif	pantai sembilan	Indah banget	Indah banget	['indah', 'banget']	['indah', 'banget']	['indah', 'banget']	['indah', 'banget']
792	797	Kakang “A'an” Farhan	5 tahun lalu	Positif	pantai sembilan	Liburan yg pas dgn budget yg pas pula	Liburan yg pas dgn budget yg pas pula	['liburan', 'yg', 'pas', 'dgn', 'budget', 'yg', 'pas', 'pula']	['liburan', 'yang', 'pas', 'dengan', 'budget', 'yang', 'pas', 'pula']	['liburan', 'pas', 'budget', 'pas']	['libur', 'pas', 'budget', 'pas']
793	798	Pikay Yt	5 tahun lalu	Positif	pantai sembilan	Bagus keren bersih	Bagus keren bersih	['bagus', 'keren', 'bersih']	['bagus', 'keren', 'bersih']	['bagus', 'keren', 'bersih']	['bagus', 'keren', 'bersih']
794	799	Zhidan	5 tahun lalu	Positif	pantai sembilan	Tempatnya indah	Tempatnya indah	['tempatnya', 'indah']	['tempatnya', 'indah']	['tempatnya', 'indah']	['tempat', 'indah']
795	800	Amilatul Fauziyah	2 tahun lalu	Positif	pantai sembilan	Bagus	Bagus	['bagus']	['bagus']	['bagus']	['bagus']
796	801	Agus Susanto	5 tahun lalu	Positif	pantai sembilan	Pasirnya  putih, pantai juga bersih	Pasirnya putih pantai juga bersih	['pasirnya', 'putih', 'pantai', 'juga', 'bersih']	['pasirnya', 'putih', 'pantai', 'juga', 'bersih']	['pasirnya', 'putih', 'pantai', 'bersih']	['pasir', 'putih', 'pantai', 'bersih']
797	802	badrus sholeh	4 tahun lalu	Positif	pantai sembilan	Bagus	Bagus	['bagus']	['bagus']	['bagus']	['bagus']
798	803	Tommy Alexander	4 tahun lalu	Positif	pantai sembilan	Pantainya bersih	Pantainya bersih	['pantainya', 'bersih']	['pantainya', 'bersih']	['pantainya', 'bersih']	['pantai', 'bersih']
799	804	Info Tour	3 tahun lalu	Positif	pantai sembilan	Nyaman untuk lepas suntuk keluarga	Nyaman untuk lepas suntuk keluarga	['nyaman', 'untuk', 'lepas', 'suntuk', 'keluarga']	['nyaman', 'untuk', 'lepas', 'suntuk', 'keluarga']	['nyaman', 'lepas', 'suntuk', 'keluarga']	['nyaman', 'lepas', 'suntuk', 'keluarga']
800	805	ihsan kamil	5 tahun lalu	Positif	pantai sembilan	Bagus banget pantainya	Bagus banget pantainya	['bagus', 'banget', 'pantainya']	['bagus', 'banget', 'pantainya']	['bagus', 'banget', 'pantainya']	['bagus', 'banget', 'pantai']
801	806	siti salicha	4 tahun lalu	Positif	pantai sembilan	Bagus, mantap, mantul, recomanded	Bagus mantap mantul recomanded	['bagus', 'mantap', 'mantul', 'recomanded']	['bagus', 'mantap', 'mantul', 'recomanded']	['bagus', 'mantap', 'mantul', 'recomanded']	['bagus', 'mantap', 'mantul', 'recomanded']
802	807	Ezikial Axsel	setahun lalu	Positif	pantai sembilan	Sering berkunjung dan berenang	Sering berkunjung dan berenang	['sering', 'berkunjung', 'dan', 'berenang']	['sering', 'berkunjung', 'dan', 'berenang']	['berkunjung', 'berenang']	['kunjung', 'renang']
803	808	Oki Wirahadi	3 tahun lalu	Positif	pantai sembilan	Asyik.....	Asyik	['asyik']	['asyik']	['asyik']	['asyik']
804	809	Mochammad Iba Suwasono	4 tahun lalu	Positif	pantai sembilan	Pantainya bagus	Pantainya bagus	['pantainya', 'bagus']	['pantainya', 'bagus']	['pantainya', 'bagus']	['pantai', 'bagus']
805	810	purnama yudha	setahun lalu	Positif	pantai sembilan	Kereeeeen abisssss	Kereeeeen abisssss	['kereeeeen', 'abisssss']	['keren', 'abisssss']	['keren', 'abisssss']	['keren', 'abisssss']
806	811	begundal yusuf (areka)	4 tahun lalu	Positif	pantai sembilan	mantap buat wisata	mantap buat wisata	['mantap', 'buat', 'wisata']	['mantap', 'buat', 'wisata']	['mantap', 'wisata']	['mantap', 'wisata']
807	812	Paulus Pangka	4 tahun lalu	Positif	pantai sembilan	Pemandangannya indah sekali	Pemandangannya indah sekali	['pemandangannya', 'indah', 'sekali']	['pemandangannya', 'indah', 'sekali']	['pemandangannya', 'indah']	['pandang', 'indah']
808	813	putri cantik	setahun lalu	Positif	pantai sembilan	Asseek, tenang nyaman	Asseek tenang nyaman	['asseek', 'tenang', 'nyaman']	['asseek', 'tenang', 'nyaman']	['asseek', 'tenang', 'nyaman']	['asseek', 'tenang', 'nyaman']
809	814	Arifin PMT	5 tahun lalu	Positif	pantai sembilan	Cukup baik untuk berwisata kesana	Cukup baik untuk berwisata kesana	['cukup', 'baik', 'untuk', 'berwisata', 'kesana']	['cukup', 'baik', 'untuk', 'berwisata', 'kesana']	['berwisata', 'kesana']	['wisata', 'kesana']
810	815	Ella Murafer	5 tahun lalu	Positif	pantai sembilan	Keren banget pantainya.	Keren banget pantainya	['keren', 'banget', 'pantainya']	['keren', 'banget', 'pantainya']	['keren', 'banget', 'pantainya']	['keren', 'banget', 'pantai']
811	816	Imam Basri	5 tahun lalu	Positif	pantai sembilan	Tempat yg penuh dengan kenangan ?? …	Tempat yg penuh dengan kenangan	['tempat', 'yg', 'penuh', 'dengan', 'kenangan']	['tempat', 'yang', 'penuh', 'dengan', 'kenangan']	['penuh', 'kenangan']	['penuh', 'kenang']
812	817	rendy pranaditia	4 tahun lalu	Positif	pantai sembilan	Wisata snorkling plus bungalow	Wisata snorkling plus bungalow	['wisata', 'snorkling', 'plus', 'bungalow']	['wisata', 'snorkling', 'plus', 'bungalow']	['wisata', 'snorkling', 'plus', 'bungalow']	['wisata', 'snorkling', 'plus', 'bungalow']
813	818	Andrik Aprianto	4 tahun lalu	Positif	pantai sembilan	Bersih, tenang, dan penih kenyamanan?? …	Bersih tenang dan penih kenyamanan	['bersih', 'tenang', 'dan', 'penih', 'kenyamanan']	['bersih', 'tenang', 'dan', 'penih', 'kenyamanan']	['bersih', 'tenang', 'penih', 'kenyamanan']	['bersih', 'tenang', 'nih', 'nyaman']
814	819	Ramli Roly	setahun lalu	Positif	pantai sembilan	kades ramah pelayanan	kades ramah pelayanan	['kades', 'ramah', 'pelayanan']	['kades', 'ramah', 'pelayanan']	['kades', 'ramah', 'pelayanan']	['kades', 'ramah', 'layan']
815	820	Hendra Prayudi	2 tahun lalu	Positif	pantai sembilan	pantainya keren	pantainya keren	['pantainya', 'keren']	['pantainya', 'keren']	['pantainya', 'keren']	['pantai', 'keren']
816	821	singgih surya	3 tahun lalu	Positif	pantai sembilan	Bagus sayang saya tidak ada foto di sini	Bagus sayang saya tidak ada foto di sini	['bagus', 'sayang', 'saya', 'tidak', 'ada', 'foto', 'di', 'sini']	['bagus', 'sayang', 'saya', 'tidak', 'ada', 'foto', 'di', 'sini']	['bagus', 'sayang', 'foto']	['bagus', 'sayang', 'foto']
817	822	Faizah Aviv Nugrahini	5 tahun lalu	Positif	pantai sembilan	Menakjubkan dan bikin pengen balik lagii	Menakjubkan dan bikin pengen balik lagii	['menakjubkan', 'dan', 'bikin', 'pengen', 'balik', 'lagii']	['menakjubkan', 'dan', 'bikin', 'pengin', 'balik', 'lagi']	['menakjubkan', 'pengin']	['takjub', 'pengin']
818	823	frandik us (prandik)	5 tahun lalu	Positif	pantai sembilan	bisa nyantai. indah banget brow	bisa nyantai indah banget brow	['bisa', 'nyantai', 'indah', 'banget', 'brow']	['bisa', 'nyantai', 'indah', 'banget', 'brow']	['nyantai', 'indah', 'banget', 'brow']	['nyantai', 'indah', 'banget', 'brow']
819	824	Laily Risky	5 tahun lalu	Positif	pantai sembilan	Seru bngat psirnya indh dan bersih	Seru bngat psirnya indh dan bersih	['seru', 'bngat', 'psirnya', 'indh', 'dan', 'bersih']	['seru', 'bngat', 'psirnya', 'indh', 'dan', 'bersih']	['seru', 'bngat', 'psirnya', 'indh', 'bersih']	['seru', 'bngat', 'psirnya', 'indh', 'bersih']
820	825	Johan Prakoso	5 tahun lalu	Positif	pantai sembilan	Tempatnya bersih dan menakjubkan	Tempatnya bersih dan menakjubkan	['tempatnya', 'bersih', 'dan', 'menakjubkan']	['tempatnya', 'bersih', 'dan', 'menakjubkan']	['tempatnya', 'bersih', 'menakjubkan']	['tempat', 'bersih', 'takjub']
821	826	Ramadan Abdullah	4 tahun lalu	Positif	pantai sembilan	Alhamdulillah sejenak bersantai ria	Alhamdulillah sejenak bersantai ria	['alhamdulillah', 'sejenak', 'bersantai', 'ria']	['alhamdulillah', 'sejenak', 'bersantai', 'ria']	['alhamdulillah', 'bersantai', 'ria']	['alhamdulillah', 'santa', 'ria']
822	827	Dicky Rengga Aldi Maulun	4 tahun lalu	Positif	pantai sembilan	Tempat edukasi dan wisata yang pas,	Tempat edukasi dan wisata yang pas	['tempat', 'edukasi', 'dan', 'wisata', 'yang', 'pas']	['tempat', 'edukasi', 'dan', 'wisata', 'yang', 'pas']	['edukasi', 'wisata', 'pas']	['edukasi', 'wisata', 'pas']
823	829	Askar Nikmat Tadi	2 tahun lalu	Positif	pantai sembilan	Bagus untuk wisata keluarga	Bagus untuk wisata keluarga	['bagus', 'untuk', 'wisata', 'keluarga']	['bagus', 'untuk', 'wisata', 'keluarga']	['bagus', 'wisata', 'keluarga']	['bagus', 'wisata', 'keluarga']
824	830	Hery Putranto	2 tahun lalu	Positif	pantai sembilan	Mantapp	Mantapp	['mantapp']	['mantap']	['mantap']	['mantap']
825	831	yahya wahyudi	2 tahun lalu	Positif	pantai sembilan	Berlibur di pantai sembilan sumenep madura	Berlibur di pantai sembilan sumenep madura	['berlibur', 'di', 'pantai', 'sembilan', 'sumenep', 'madura']	['berlibur', 'di', 'pantai', 'sembilan', 'sumenep', 'madura']	['berlibur', 'pantai', 'sembilan', 'sumenep', 'madura']	['libur', 'pantai', 'sembilan', 'sumenep', 'madura']
826	832	Riski Ramadhani	8 bulan lalu	Positif	pantai sembilan	Keren	Keren	['keren']	['keren']	['keren']	['keren']
827	833	Rehan Moeslem	8 bulan lalu	Positif	pantai sembilan	Mantap	Mantap	['mantap']	['mantap']	['mantap']	['mantap']
828	834	Permata Reload	4 tahun lalu	Positif	pantai sembilan	Buat santai sih Ok	Buat santai sih Ok	['buat', 'santai', 'sih', 'ok']	['buat', 'santai', 'sih', 'ok']	['santai', 'ok']	['santai', 'ok']
829	835	Opik Rujak	setahun lalu	Positif	pantai sembilan	Sangat tertarik	Sangat tertarik	['sangat', 'tertarik']	['sangat', 'tertarik']	['tertarik']	['tarik']
830	836	Agus Maryono	4 tahun lalu	Positif	pantai sembilan	Sangat bagus, masih sepi	Sangat bagus masih sepi	['sangat', 'bagus', 'masih', 'sepi']	['sangat', 'bagus', 'masih', 'sepi']	['bagus', 'sepi']	['bagus', 'sepi']
831	837	Husein	5 tahun lalu	Positif	pantai sembilan	Pantai yang indah nan nyaman	Pantai yang indah nan nyaman	['pantai', 'yang', 'indah', 'nan', 'nyaman']	['pantai', 'yang', 'indah', 'nan', 'nyaman']	['pantai', 'indah', 'nyaman']	['pantai', 'indah', 'nyaman']
832	838	Ijal SlowMo??	4 tahun lalu	Positif	pantai sembilan	Cukup menyenangkan untuk istirahat	Cukup menyenangkan untuk istirahat	['cukup', 'menyenangkan', 'untuk', 'istirahat']	['cukup', 'menyenangkan', 'untuk', 'istirahat']	['menyenangkan', 'istirahat']	['senang', 'istirahat']
833	839	rinto rinaldi	5 tahun lalu	Positif	pantai sembilan	Pantai yg bagus	Pantai yg bagus	['pantai', 'yg', 'bagus']	['pantai', 'yang', 'bagus']	['pantai', 'bagus']	['pantai', 'bagus']
834	840	Caution Imel	4 tahun lalu	Positif	pantai sembilan	Keren abis	Keren abis	['keren', 'abis']	['keren', 'habis']	['keren', 'habis']	['keren', 'habis']
835	841	didot abdullah	3 tahun lalu	Positif	pantai sembilan	Sudah mulai kena dampak abrasi	Sudah mulai kena dampak abrasi	['sudah', 'mulai', 'kena', 'dampak', 'abrasi']	['sudah', 'mulai', 'kena', 'dampak', 'abrasi']	['kena', 'dampak', 'abrasi']	['kena', 'dampak', 'abrasi']
836	842	Koko Murdianto	5 tahun lalu	Positif	pantai sembilan	Pantai bersih	Pantai bersih	['pantai', 'bersih']	['pantai', 'bersih']	['pantai', 'bersih']	['pantai', 'bersih']
837	843	066_Mohammad Kafin Nafik	4 tahun lalu	Positif	pantai sembilan	Bersihh	Bersihh	['bersihh']	['bersihh']	['bersihh']	['bersihh']
838	844	Ryan Al Faidzin	setahun lalu	Positif	pantai sembilan	Lumayan bagus	Lumayan bagus	['lumayan', 'bagus']	['lumayan', 'bagus']	['lumayan', 'bagus']	['lumayan', 'bagus']
839	845	Reng Paseser	5 tahun lalu	Positif	pantai sembilan	Pantai Sembilan semakin hits aja	Pantai Sembilan semakin hits aja	['pantai', 'sembilan', 'semakin', 'hits', 'aja']	['pantai', 'sembilan', 'semakin', 'hits', 'saja']	['pantai', 'sembilan', 'hits']	['pantai', 'sembilan', 'hits']
840	846	Ku Ma	5 tahun lalu	Positif	pantai sembilan	Ramai dengan pengunjung	Ramai dengan pengunjung	['ramai', 'dengan', 'pengunjung']	['ramai', 'dengan', 'pengunjung']	['ramai', 'pengunjung']	['ramai', 'unjung']
841	847	fauroo sablenk	9 bulan lalu	Positif	pantai sembilan	tetap semangat	tetap semangat	['tetap', 'semangat']	['tetap', 'semangat']	['semangat']	['semangat']
842	848	Anies Ermawati	5 tahun lalu	Positif	pantai sembilan	Banana boat nya seru....	Banana boat nya seru	['banana', 'boat', 'nya', 'seru']	['banana', 'boat', 'nya', 'seru']	['banana', 'boat', 'seru']	['banana', 'boat', 'seru']
843	849	Cink 20	setahun lalu	Positif	pantai sembilan	Bagus nyaman	Bagus nyaman	['bagus', 'nyaman']	['bagus', 'nyaman']	['bagus', 'nyaman']	['bagus', 'nyaman']
844	850	Eko Budi Priambodo	4 tahun lalu	Positif	pantai sembilan	Bagus	Bagus	['bagus']	['bagus']	['bagus']	['bagus']
845	851	febriansyah wahyu iromi	5 tahun lalu	Positif	pantai sembilan	Tempatnya asik, adem	Tempatnya asik adem	['tempatnya', 'asik', 'adem']	['tempatnya', 'asik', 'adem']	['tempatnya', 'asik', 'adem']	['tempat', 'asik', 'adem']
846	852	fan tae	5 tahun lalu	Positif	pantai sembilan	Tempat nya bagus banget	Tempat nya bagus banget	['tempat', 'nya', 'bagus', 'banget']	['tempat', 'nya', 'bagus', 'banget']	['bagus', 'banget']	['bagus', 'banget']
847	853	Mery Biansari	3 tahun lalu	Positif	pantai sembilan	Jauh jauh kesini gak nyesel deh	Jauh jauh kesini gak nyesel deh	['jauh', 'jauh', 'kesini', 'gak', 'nyesel', 'deh']	['jauh', 'jauh', 'kesini', 'enggak', 'menyesal', 'deh']	['kesini', 'menyesal', 'deh']	['kesini', 'sesal', 'deh']
848	854	Nurul Kholifah	4 tahun lalu	Positif	pantai sembilan	Surganya Sumenep	Surganya Sumenep	['surganya', 'sumenep']	['surganya', 'sumenep']	['surganya', 'sumenep']	['surga', 'sumenep']
849	855	Umar Syahidin	4 tahun lalu	Positif	pantai sembilan	Mantabbbb cuy panorama alamnya	Mantabbbb cuy panorama alamnya	['mantabbbb', 'cuy', 'panorama', 'alamnya']	['mantabbbb', 'cuy', 'panorama', 'alamnya']	['mantabbbb', 'cuy', 'panorama', 'alamnya']	['mantabbbb', 'cuy', 'panorama', 'alam']
850	856	Djoko Wahjuwijono	4 tahun lalu	Positif	pantai sembilan	Tempatnya bagus lho.	Tempatnya bagus lho	['tempatnya', 'bagus', 'lho']	['tempatnya', 'bagus', 'lho']	['tempatnya', 'bagus', 'lho']	['tempat', 'bagus', 'lho']
851	857	Truck Musik	5 tahun lalu	Positif	pantai sembilan	Mantap	Mantap	['mantap']	['mantap']	['mantap']	['mantap']
852	858	Fathan Fathi	4 tahun lalu	Positif	pantai sembilan	Indah	Indah	['indah']	['indah']	['indah']	['indah']
853	859	Rachmat Yani	5 tahun lalu	Positif	pantai sembilan	Sangat bersih dan nyaman...	Sangat bersih dan nyaman	['sangat', 'bersih', 'dan', 'nyaman']	['sangat', 'bersih', 'dan', 'nyaman']	['bersih', 'nyaman']	['bersih', 'nyaman']
854	860	Ogan Sukmawan	5 tahun lalu	Positif	pantai sembilan	Keren abis, top markotop...	Keren abis top markotop	['keren', 'abis', 'top', 'markotop']	['keren', 'habis', 'top', 'markotop']	['keren', 'habis', 'top', 'markotop']	['keren', 'habis', 'top', 'markotop']
855	861	Yessie Sandal	setahun lalu	Positif	pantai sembilan	Surga tersebunyi	Surga tersebunyi	['surga', 'tersebunyi']	['surga', 'tersebunyi']	['surga', 'tersebunyi']	['surga', 'bunyi']
856	862	vijay sing	2 tahun lalu	Positif	pantai sembilan	Lumayan indah dan bersih	Lumayan indah dan bersih	['lumayan', 'indah', 'dan', 'bersih']	['lumayan', 'indah', 'dan', 'bersih']	['lumayan', 'indah', 'bersih']	['lumayan', 'indah', 'bersih']
857	863	yowin efani	11 bulan lalu	Positif	pantai sembilan	mantap	mantap	['mantap']	['mantap']	['mantap']	['mantap']
858	864	hanik afifah	4 tahun lalu	Positif	pantai sembilan	Relatif dekat menyebrang ?? …	Relatif dekat menyebrang	['relatif', 'dekat', 'menyebrang']	['relatif', 'dekat', 'menyebrang']	['relatif', 'menyebrang']	['relatif', 'menyebrang']
859	865	Arjuna Gaming	5 tahun lalu	Positif	pantai sembilan	Cocok liat sunset	Cocok liat sunset	['cocok', 'liat', 'sunset']	['cocok', 'lihat', 'sunset']	['cocok', 'lihat', 'sunset']	['cocok', 'lihat', 'sunset']
860	866	Ahlan Wasahlan	4 tahun lalu	Positif	pantai sembilan	Bagus tempatnya	Bagus tempatnya	['bagus', 'tempatnya']	['bagus', 'tempatnya']	['bagus', 'tempatnya']	['bagus', 'tempat']
861	867	Baihaqi Hakim	4 tahun lalu	Positif	pantai sembilan	Bagus semakin bersih ?? …	Bagus semakin bersih	['bagus', 'semakin', 'bersih']	['bagus', 'semakin', 'bersih']	['bagus', 'bersih']	['bagus', 'bersih']
862	868	Puspita Sari	3 tahun lalu	Positif	pantai sembilan	Fasilitas kurang lengkap..	Fasilitas kurang lengkap	['fasilitas', 'kurang', 'lengkap']	['fasilitas', 'kurang', 'lengkap']	['fasilitas', 'lengkap']	['fasilitas', 'lengkap']
863	869	Inayatul Maghfirah Agustania	4 tahun lalu	Positif	pantai sembilan	Bagus tempatnya	Bagus tempatnya	['bagus', 'tempatnya']	['bagus', 'tempatnya']	['bagus', 'tempatnya']	['bagus', 'tempat']
864	870	Regina Bacot	setahun lalu	Positif	pantai sembilan	bagus banget	bagus banget	['bagus', 'banget']	['bagus', 'banget']	['bagus', 'banget']	['bagus', 'banget']
865	871	Nur Kholis	2 tahun lalu	Positif	pantai sembilan	indah bangett kereenn tempat ini	indah bangett kereenn tempat ini	['indah', 'bangett', 'kereenn', 'tempat', 'ini']	['indah', 'banget', 'keren', 'tempat', 'ini']	['indah', 'banget', 'keren']	['indah', 'banget', 'keren']
866	872	Sofia Sasmita	2 tahun lalu	Positif	pantai sembilan	Sangat menyenangkan	Sangat menyenangkan	['sangat', 'menyenangkan']	['sangat', 'menyenangkan']	['menyenangkan']	['senang']
867	873	Wahyudi Marsheila	4 tahun lalu	Negatif	pantai sembilan	Toiletnya mahal 3000	Toiletnya mahal	['toiletnya', 'mahal']	['toiletnya', 'mahal']	['toiletnya', 'mahal']	['toilet', 'mahal']
868	874	Setiyadi Yadi	setahun lalu	Positif	pantai sembilan	Bagus	Bagus	['bagus']	['bagus']	['bagus']	['bagus']
869	875	Habibi Moza	2 tahun lalu	Positif	pantai sembilan	Pantai SEMBILAN Balinya MADURA	Pantai SEMBILAN Balinya MADURA	['pantai', 'sembilan', 'balinya', 'madura']	['pantai', 'sembilan', 'balinya', 'madura']	['pantai', 'sembilan', 'balinya', 'madura']	['pantai', 'sembilan', 'bal', 'madura']
870	876	Aab Lavendoez	setahun lalu	Positif	pantai sembilan	Kurang tempat yang adik	Kurang tempat yang adik	['kurang', 'tempat', 'yang', 'adik']	['kurang', 'tempat', 'yang', 'adik']	['adik']	['adik']
871	877	Afwan Maulana	5 tahun lalu	Positif	pantai sembilan	Kampung Halaman Saya yang sangat indah	Kampung Halaman Saya yang sangat indah	['kampung', 'halaman', 'saya', 'yang', 'sangat', 'indah']	['kampung', 'halaman', 'saya', 'yang', 'sangat', 'indah']	['kampung', 'halaman', 'indah']	['kampung', 'halaman', 'indah']
